sample	url
ENCFF313ADT	https://www.encodeproject.org/files/ENCFF313ADT/@@download/ENCFF313ADT.fastq.gz
ENCFF791EFT	https://www.encodeproject.org/files/ENCFF791EFT/@@download/ENCFF791EFT.fastq.gz
ENCFF760FBT	https://www.encodeproject.org/files/ENCFF760FBT/@@download/ENCFF760FBT.fastq.gz
ENCFF583MPY	https://www.encodeproject.org/files/ENCFF583MPY/@@download/ENCFF583MPY.fastq.gz
ENCFF753WMF	https://www.encodeproject.org/files/ENCFF753WMF/@@download/ENCFF753WMF.fastq.gz
ENCFF513LJK	https://www.encodeproject.org/files/ENCFF513LJK/@@download/ENCFF513LJK.fastq.gz
ENCFF043USC	https://www.encodeproject.org/files/ENCFF043USC/@@download/ENCFF043USC.fastq.gz
ENCFF211SQJ	https://www.encodeproject.org/files/ENCFF211SQJ/@@download/ENCFF211SQJ.fastq.gz
ENCFF269LWS	https://www.encodeproject.org/files/ENCFF269LWS/@@download/ENCFF269LWS.fastq.gz
ENCFF527PQY	https://www.encodeproject.org/files/ENCFF527PQY/@@download/ENCFF527PQY.fastq.gz
ENCFF410MFK	https://www.encodeproject.org/files/ENCFF410MFK/@@download/ENCFF410MFK.fastq.gz
ENCFF603LXK	https://www.encodeproject.org/files/ENCFF603LXK/@@download/ENCFF603LXK.fastq.gz
ENCFF767CPV	https://www.encodeproject.org/files/ENCFF767CPV/@@download/ENCFF767CPV.fastq.gz
ENCFF013ZBD	https://www.encodeproject.org/files/ENCFF013ZBD/@@download/ENCFF013ZBD.fastq.gz
ENCFF048UWF	https://www.encodeproject.org/files/ENCFF048UWF/@@download/ENCFF048UWF.fastq.gz
ENCFF501EWO	https://www.encodeproject.org/files/ENCFF501EWO/@@download/ENCFF501EWO.fastq.gz
ENCFF402OGW	https://www.encodeproject.org/files/ENCFF402OGW/@@download/ENCFF402OGW.fastq.gz
ENCFF630ZDV	https://www.encodeproject.org/files/ENCFF630ZDV/@@download/ENCFF630ZDV.fastq.gz
ENCFF626TNO	https://www.encodeproject.org/files/ENCFF626TNO/@@download/ENCFF626TNO.fastq.gz
ENCFF514EBL	https://www.encodeproject.org/files/ENCFF514EBL/@@download/ENCFF514EBL.fastq.gz
ENCFF004TES	https://www.encodeproject.org/files/ENCFF004TES/@@download/ENCFF004TES.fastq.gz
ENCFF851RGA	https://www.encodeproject.org/files/ENCFF851RGA/@@download/ENCFF851RGA.fastq.gz
ENCFF089IIX	https://www.encodeproject.org/files/ENCFF089IIX/@@download/ENCFF089IIX.fastq.gz
ENCFF988YSM	https://www.encodeproject.org/files/ENCFF988YSM/@@download/ENCFF988YSM.fastq.gz
ENCFF616PSW	https://www.encodeproject.org/files/ENCFF616PSW/@@download/ENCFF616PSW.fastq.gz
ENCFF798DTH	https://www.encodeproject.org/files/ENCFF798DTH/@@download/ENCFF798DTH.fastq.gz
ENCFF008UHA	https://www.encodeproject.org/files/ENCFF008UHA/@@download/ENCFF008UHA.fastq.gz
ENCFF888DBC	https://www.encodeproject.org/files/ENCFF888DBC/@@download/ENCFF888DBC.fastq.gz
ENCFF046RXR	https://www.encodeproject.org/files/ENCFF046RXR/@@download/ENCFF046RXR.fastq.gz
ENCFF403KYM	https://www.encodeproject.org/files/ENCFF403KYM/@@download/ENCFF403KYM.fastq.gz
ENCFF880DON	https://www.encodeproject.org/files/ENCFF880DON/@@download/ENCFF880DON.fastq.gz
ENCFF167MYT	https://www.encodeproject.org/files/ENCFF167MYT/@@download/ENCFF167MYT.fastq.gz
ENCFF794CUL	https://www.encodeproject.org/files/ENCFF794CUL/@@download/ENCFF794CUL.fastq.gz
ENCFF205QCK	https://www.encodeproject.org/files/ENCFF205QCK/@@download/ENCFF205QCK.fastq.gz
ENCFF289HLB	https://www.encodeproject.org/files/ENCFF289HLB/@@download/ENCFF289HLB.fastq.gz
ENCFF705TWV	https://www.encodeproject.org/files/ENCFF705TWV/@@download/ENCFF705TWV.fastq.gz
ENCFF082HTI	https://www.encodeproject.org/files/ENCFF082HTI/@@download/ENCFF082HTI.fastq.gz
ENCFF964IEU	https://www.encodeproject.org/files/ENCFF964IEU/@@download/ENCFF964IEU.fastq.gz
ENCFF812OKM	https://www.encodeproject.org/files/ENCFF812OKM/@@download/ENCFF812OKM.fastq.gz
ENCFF756JFY	https://www.encodeproject.org/files/ENCFF756JFY/@@download/ENCFF756JFY.fastq.gz
ENCFF272JXX	https://www.encodeproject.org/files/ENCFF272JXX/@@download/ENCFF272JXX.fastq.gz
ENCFF048SDS	https://www.encodeproject.org/files/ENCFF048SDS/@@download/ENCFF048SDS.fastq.gz
ENCFF561YES	https://www.encodeproject.org/files/ENCFF561YES/@@download/ENCFF561YES.fastq.gz
ENCFF665BGI	https://www.encodeproject.org/files/ENCFF665BGI/@@download/ENCFF665BGI.fastq.gz
ENCFF680PND	https://www.encodeproject.org/files/ENCFF680PND/@@download/ENCFF680PND.fastq.gz
ENCFF316CCA	https://www.encodeproject.org/files/ENCFF316CCA/@@download/ENCFF316CCA.fastq.gz
ENCFF002BUD	https://www.encodeproject.org/files/ENCFF002BUD/@@download/ENCFF002BUD.fastq.gz
ENCFF813VOG	https://www.encodeproject.org/files/ENCFF813VOG/@@download/ENCFF813VOG.fastq.gz
ENCFF339AAQ	https://www.encodeproject.org/files/ENCFF339AAQ/@@download/ENCFF339AAQ.fastq.gz
ENCFF862RGW	https://www.encodeproject.org/files/ENCFF862RGW/@@download/ENCFF862RGW.fastq.gz
ENCFF017WXT	https://www.encodeproject.org/files/ENCFF017WXT/@@download/ENCFF017WXT.fastq.gz
ENCFF174WIP	https://www.encodeproject.org/files/ENCFF174WIP/@@download/ENCFF174WIP.fastq.gz
ENCFF483XPE	https://www.encodeproject.org/files/ENCFF483XPE/@@download/ENCFF483XPE.fastq.gz
ENCFF077WCM	https://www.encodeproject.org/files/ENCFF077WCM/@@download/ENCFF077WCM.fastq.gz
ENCFF336OBP	https://www.encodeproject.org/files/ENCFF336OBP/@@download/ENCFF336OBP.fastq.gz
ENCFF893DVI	https://www.encodeproject.org/files/ENCFF893DVI/@@download/ENCFF893DVI.fastq.gz
ENCFF158PIV	https://www.encodeproject.org/files/ENCFF158PIV/@@download/ENCFF158PIV.fastq.gz
ENCFF387PGU	https://www.encodeproject.org/files/ENCFF387PGU/@@download/ENCFF387PGU.fastq.gz
ENCFF743EKS	https://www.encodeproject.org/files/ENCFF743EKS/@@download/ENCFF743EKS.fastq.gz
ENCFF155CZF	https://www.encodeproject.org/files/ENCFF155CZF/@@download/ENCFF155CZF.fastq.gz
ENCFF374DXZ	https://www.encodeproject.org/files/ENCFF374DXZ/@@download/ENCFF374DXZ.fastq.gz
ENCFF399ZJQ	https://www.encodeproject.org/files/ENCFF399ZJQ/@@download/ENCFF399ZJQ.fastq.gz
ENCFF076EAI	https://www.encodeproject.org/files/ENCFF076EAI/@@download/ENCFF076EAI.fastq.gz
ENCFF035GSF	https://www.encodeproject.org/files/ENCFF035GSF/@@download/ENCFF035GSF.fastq.gz
ENCFF326WTJ	https://www.encodeproject.org/files/ENCFF326WTJ/@@download/ENCFF326WTJ.fastq.gz
ENCFF708KQE	https://www.encodeproject.org/files/ENCFF708KQE/@@download/ENCFF708KQE.fastq.gz
ENCFF885RKO	https://www.encodeproject.org/files/ENCFF885RKO/@@download/ENCFF885RKO.fastq.gz
ENCFF036XQB	https://www.encodeproject.org/files/ENCFF036XQB/@@download/ENCFF036XQB.fastq.gz
ENCFF609VED	https://www.encodeproject.org/files/ENCFF609VED/@@download/ENCFF609VED.fastq.gz
ENCFF592ZZR	https://www.encodeproject.org/files/ENCFF592ZZR/@@download/ENCFF592ZZR.fastq.gz
ENCFF897FIU	https://www.encodeproject.org/files/ENCFF897FIU/@@download/ENCFF897FIU.fastq.gz
ENCFF630LSV	https://www.encodeproject.org/files/ENCFF630LSV/@@download/ENCFF630LSV.fastq.gz
ENCFF002CAZ	https://www.encodeproject.org/files/ENCFF002CAZ/@@download/ENCFF002CAZ.fastq.gz
ENCFF182RAD	https://www.encodeproject.org/files/ENCFF182RAD/@@download/ENCFF182RAD.fastq.gz
ENCFF797XKP	https://www.encodeproject.org/files/ENCFF797XKP/@@download/ENCFF797XKP.fastq.gz
ENCFF449SRE	https://www.encodeproject.org/files/ENCFF449SRE/@@download/ENCFF449SRE.fastq.gz
ENCFF550NYY	https://www.encodeproject.org/files/ENCFF550NYY/@@download/ENCFF550NYY.fastq.gz
ENCFF366MJN	https://www.encodeproject.org/files/ENCFF366MJN/@@download/ENCFF366MJN.fastq.gz
ENCFF872RJV	https://www.encodeproject.org/files/ENCFF872RJV/@@download/ENCFF872RJV.fastq.gz
ENCFF002BZQ	https://www.encodeproject.org/files/ENCFF002BZQ/@@download/ENCFF002BZQ.fastq.gz
ENCFF262ABF	https://www.encodeproject.org/files/ENCFF262ABF/@@download/ENCFF262ABF.fastq.gz
ENCFF647VRD	https://www.encodeproject.org/files/ENCFF647VRD/@@download/ENCFF647VRD.fastq.gz
ENCFF298TSM	https://www.encodeproject.org/files/ENCFF298TSM/@@download/ENCFF298TSM.fastq.gz
ENCFF614VYE	https://www.encodeproject.org/files/ENCFF614VYE/@@download/ENCFF614VYE.fastq.gz
ENCFF698ZGA	https://www.encodeproject.org/files/ENCFF698ZGA/@@download/ENCFF698ZGA.fastq.gz
ENCFF512ADP	https://www.encodeproject.org/files/ENCFF512ADP/@@download/ENCFF512ADP.fastq.gz
ENCFF363LMQ	https://www.encodeproject.org/files/ENCFF363LMQ/@@download/ENCFF363LMQ.fastq.gz
ENCFF406XHI	https://www.encodeproject.org/files/ENCFF406XHI/@@download/ENCFF406XHI.fastq.gz
ENCFF482OXE	https://www.encodeproject.org/files/ENCFF482OXE/@@download/ENCFF482OXE.fastq.gz
ENCFF409FXM	https://www.encodeproject.org/files/ENCFF409FXM/@@download/ENCFF409FXM.fastq.gz
ENCFF678UNI	https://www.encodeproject.org/files/ENCFF678UNI/@@download/ENCFF678UNI.fastq.gz
ENCFF613HXG	https://www.encodeproject.org/files/ENCFF613HXG/@@download/ENCFF613HXG.fastq.gz
ENCFF561DEY	https://www.encodeproject.org/files/ENCFF561DEY/@@download/ENCFF561DEY.fastq.gz
ENCFF691MJX	https://www.encodeproject.org/files/ENCFF691MJX/@@download/ENCFF691MJX.fastq.gz
ENCFF349QHG	https://www.encodeproject.org/files/ENCFF349QHG/@@download/ENCFF349QHG.fastq.gz
ENCFF614MDM	https://www.encodeproject.org/files/ENCFF614MDM/@@download/ENCFF614MDM.fastq.gz
ENCFF942ZQA	https://www.encodeproject.org/files/ENCFF942ZQA/@@download/ENCFF942ZQA.fastq.gz
ENCFF226MZL	https://www.encodeproject.org/files/ENCFF226MZL/@@download/ENCFF226MZL.fastq.gz
ENCFF500LRG	https://www.encodeproject.org/files/ENCFF500LRG/@@download/ENCFF500LRG.fastq.gz
ENCFF898UHK	https://www.encodeproject.org/files/ENCFF898UHK/@@download/ENCFF898UHK.fastq.gz
ENCFF283RKD	https://www.encodeproject.org/files/ENCFF283RKD/@@download/ENCFF283RKD.fastq.gz
ENCFF564SYZ	https://www.encodeproject.org/files/ENCFF564SYZ/@@download/ENCFF564SYZ.fastq.gz
ENCFF987PKL	https://www.encodeproject.org/files/ENCFF987PKL/@@download/ENCFF987PKL.fastq.gz
ENCFF455KZB	https://www.encodeproject.org/files/ENCFF455KZB/@@download/ENCFF455KZB.fastq.gz
ENCFF664SIZ	https://www.encodeproject.org/files/ENCFF664SIZ/@@download/ENCFF664SIZ.fastq.gz
ENCFF002BUF	https://www.encodeproject.org/files/ENCFF002BUF/@@download/ENCFF002BUF.fastq.gz
ENCFF590EJN	https://www.encodeproject.org/files/ENCFF590EJN/@@download/ENCFF590EJN.fastq.gz
ENCFF794TDS	https://www.encodeproject.org/files/ENCFF794TDS/@@download/ENCFF794TDS.fastq.gz
ENCFF418DBS	https://www.encodeproject.org/files/ENCFF418DBS/@@download/ENCFF418DBS.fastq.gz
ENCFF188RNC	https://www.encodeproject.org/files/ENCFF188RNC/@@download/ENCFF188RNC.fastq.gz
ENCFF844NNV	https://www.encodeproject.org/files/ENCFF844NNV/@@download/ENCFF844NNV.fastq.gz
ENCFF100MUM	https://www.encodeproject.org/files/ENCFF100MUM/@@download/ENCFF100MUM.fastq.gz
ENCFF010WNS	https://www.encodeproject.org/files/ENCFF010WNS/@@download/ENCFF010WNS.fastq.gz
ENCFF930IBV	https://www.encodeproject.org/files/ENCFF930IBV/@@download/ENCFF930IBV.fastq.gz
ENCFF520UPZ	https://www.encodeproject.org/files/ENCFF520UPZ/@@download/ENCFF520UPZ.fastq.gz
ENCFF259NBN	https://www.encodeproject.org/files/ENCFF259NBN/@@download/ENCFF259NBN.fastq.gz
ENCFF717NPV	https://www.encodeproject.org/files/ENCFF717NPV/@@download/ENCFF717NPV.fastq.gz
ENCFF002BZM	https://www.encodeproject.org/files/ENCFF002BZM/@@download/ENCFF002BZM.fastq.gz
ENCFF002CAP	https://www.encodeproject.org/files/ENCFF002CAP/@@download/ENCFF002CAP.fastq.gz
ENCFF464MHZ	https://www.encodeproject.org/files/ENCFF464MHZ/@@download/ENCFF464MHZ.fastq.gz
ENCFF953CAQ	https://www.encodeproject.org/files/ENCFF953CAQ/@@download/ENCFF953CAQ.fastq.gz
ENCFF191JJU	https://www.encodeproject.org/files/ENCFF191JJU/@@download/ENCFF191JJU.fastq.gz
ENCFF469XWM	https://www.encodeproject.org/files/ENCFF469XWM/@@download/ENCFF469XWM.fastq.gz
ENCFF679MCW	https://www.encodeproject.org/files/ENCFF679MCW/@@download/ENCFF679MCW.fastq.gz
ENCFF818XBZ	https://www.encodeproject.org/files/ENCFF818XBZ/@@download/ENCFF818XBZ.fastq.gz
ENCFF463IGP	https://www.encodeproject.org/files/ENCFF463IGP/@@download/ENCFF463IGP.fastq.gz
ENCFF060ZTX	https://www.encodeproject.org/files/ENCFF060ZTX/@@download/ENCFF060ZTX.fastq.gz
ENCFF748DNC	https://www.encodeproject.org/files/ENCFF748DNC/@@download/ENCFF748DNC.fastq.gz
ENCFF321EUT	https://www.encodeproject.org/files/ENCFF321EUT/@@download/ENCFF321EUT.fastq.gz
ENCFF496LSI	https://www.encodeproject.org/files/ENCFF496LSI/@@download/ENCFF496LSI.fastq.gz
ENCFF251NST	https://www.encodeproject.org/files/ENCFF251NST/@@download/ENCFF251NST.fastq.gz
ENCFF026IRI	https://www.encodeproject.org/files/ENCFF026IRI/@@download/ENCFF026IRI.fastq.gz
ENCFF400RIY	https://www.encodeproject.org/files/ENCFF400RIY/@@download/ENCFF400RIY.fastq.gz
ENCFF926ENE	https://www.encodeproject.org/files/ENCFF926ENE/@@download/ENCFF926ENE.fastq.gz
ENCFF305MOO	https://www.encodeproject.org/files/ENCFF305MOO/@@download/ENCFF305MOO.fastq.gz
ENCFF019NHF	https://www.encodeproject.org/files/ENCFF019NHF/@@download/ENCFF019NHF.fastq.gz
ENCFF104EGP	https://www.encodeproject.org/files/ENCFF104EGP/@@download/ENCFF104EGP.fastq.gz
ENCFF523KYJ	https://www.encodeproject.org/files/ENCFF523KYJ/@@download/ENCFF523KYJ.fastq.gz
ENCFF721IPD	https://www.encodeproject.org/files/ENCFF721IPD/@@download/ENCFF721IPD.fastq.gz
ENCFF745IWF	https://www.encodeproject.org/files/ENCFF745IWF/@@download/ENCFF745IWF.fastq.gz
ENCFF989NPW	https://www.encodeproject.org/files/ENCFF989NPW/@@download/ENCFF989NPW.fastq.gz
ENCFF670NYL	https://www.encodeproject.org/files/ENCFF670NYL/@@download/ENCFF670NYL.fastq.gz
ENCFF691EYK	https://www.encodeproject.org/files/ENCFF691EYK/@@download/ENCFF691EYK.fastq.gz
ENCFF660XEW	https://www.encodeproject.org/files/ENCFF660XEW/@@download/ENCFF660XEW.fastq.gz
ENCFF058GKO	https://www.encodeproject.org/files/ENCFF058GKO/@@download/ENCFF058GKO.fastq.gz
ENCFF228IQM	https://www.encodeproject.org/files/ENCFF228IQM/@@download/ENCFF228IQM.fastq.gz
ENCFF370WAJ	https://www.encodeproject.org/files/ENCFF370WAJ/@@download/ENCFF370WAJ.fastq.gz
ENCFF653ISV	https://www.encodeproject.org/files/ENCFF653ISV/@@download/ENCFF653ISV.fastq.gz
ENCFF783SQS	https://www.encodeproject.org/files/ENCFF783SQS/@@download/ENCFF783SQS.fastq.gz
ENCFF643IQM	https://www.encodeproject.org/files/ENCFF643IQM/@@download/ENCFF643IQM.fastq.gz
ENCFF712XAB	https://www.encodeproject.org/files/ENCFF712XAB/@@download/ENCFF712XAB.fastq.gz
ENCFF784KIA	https://www.encodeproject.org/files/ENCFF784KIA/@@download/ENCFF784KIA.fastq.gz
ENCFF137TXG	https://www.encodeproject.org/files/ENCFF137TXG/@@download/ENCFF137TXG.fastq.gz
ENCFF682KDM	https://www.encodeproject.org/files/ENCFF682KDM/@@download/ENCFF682KDM.fastq.gz
ENCFF111AWS	https://www.encodeproject.org/files/ENCFF111AWS/@@download/ENCFF111AWS.fastq.gz
ENCFF061LWF	https://www.encodeproject.org/files/ENCFF061LWF/@@download/ENCFF061LWF.fastq.gz
ENCFF018JDZ	https://www.encodeproject.org/files/ENCFF018JDZ/@@download/ENCFF018JDZ.fastq.gz
ENCFF040XAO	https://www.encodeproject.org/files/ENCFF040XAO/@@download/ENCFF040XAO.fastq.gz
ENCFF358XGE	https://www.encodeproject.org/files/ENCFF358XGE/@@download/ENCFF358XGE.fastq.gz
ENCFF954MLV	https://www.encodeproject.org/files/ENCFF954MLV/@@download/ENCFF954MLV.fastq.gz
ENCFF659GQG	https://www.encodeproject.org/files/ENCFF659GQG/@@download/ENCFF659GQG.fastq.gz
ENCFF771PUB	https://www.encodeproject.org/files/ENCFF771PUB/@@download/ENCFF771PUB.fastq.gz
ENCFF360DVE	https://www.encodeproject.org/files/ENCFF360DVE/@@download/ENCFF360DVE.fastq.gz
ENCFF928RWG	https://www.encodeproject.org/files/ENCFF928RWG/@@download/ENCFF928RWG.fastq.gz
ENCFF714OWM	https://www.encodeproject.org/files/ENCFF714OWM/@@download/ENCFF714OWM.fastq.gz
ENCFF317AWM	https://www.encodeproject.org/files/ENCFF317AWM/@@download/ENCFF317AWM.fastq.gz
ENCFF915WOP	https://www.encodeproject.org/files/ENCFF915WOP/@@download/ENCFF915WOP.fastq.gz
ENCFF818PGA	https://www.encodeproject.org/files/ENCFF818PGA/@@download/ENCFF818PGA.fastq.gz
ENCFF734JOA	https://www.encodeproject.org/files/ENCFF734JOA/@@download/ENCFF734JOA.fastq.gz
ENCFF289EBA	https://www.encodeproject.org/files/ENCFF289EBA/@@download/ENCFF289EBA.fastq.gz
ENCFF435HLB	https://www.encodeproject.org/files/ENCFF435HLB/@@download/ENCFF435HLB.fastq.gz
ENCFF577TKY	https://www.encodeproject.org/files/ENCFF577TKY/@@download/ENCFF577TKY.fastq.gz
ENCFF258VUW	https://www.encodeproject.org/files/ENCFF258VUW/@@download/ENCFF258VUW.fastq.gz
ENCFF736GGP	https://www.encodeproject.org/files/ENCFF736GGP/@@download/ENCFF736GGP.fastq.gz
ENCFF908EML	https://www.encodeproject.org/files/ENCFF908EML/@@download/ENCFF908EML.fastq.gz
ENCFF346JDA	https://www.encodeproject.org/files/ENCFF346JDA/@@download/ENCFF346JDA.fastq.gz
ENCFF799NDX	https://www.encodeproject.org/files/ENCFF799NDX/@@download/ENCFF799NDX.fastq.gz
ENCFF145FQY	https://www.encodeproject.org/files/ENCFF145FQY/@@download/ENCFF145FQY.fastq.gz
ENCFF996JYA	https://www.encodeproject.org/files/ENCFF996JYA/@@download/ENCFF996JYA.fastq.gz
ENCFF914DSS	https://www.encodeproject.org/files/ENCFF914DSS/@@download/ENCFF914DSS.fastq.gz
ENCFF124VMT	https://www.encodeproject.org/files/ENCFF124VMT/@@download/ENCFF124VMT.fastq.gz
ENCFF043FJK	https://www.encodeproject.org/files/ENCFF043FJK/@@download/ENCFF043FJK.fastq.gz
ENCFF930LDL	https://www.encodeproject.org/files/ENCFF930LDL/@@download/ENCFF930LDL.fastq.gz
ENCFF359MKN	https://www.encodeproject.org/files/ENCFF359MKN/@@download/ENCFF359MKN.fastq.gz
ENCFF683KQQ	https://www.encodeproject.org/files/ENCFF683KQQ/@@download/ENCFF683KQQ.fastq.gz
ENCFF992TJY	https://www.encodeproject.org/files/ENCFF992TJY/@@download/ENCFF992TJY.fastq.gz
ENCFF020VSG	https://www.encodeproject.org/files/ENCFF020VSG/@@download/ENCFF020VSG.fastq.gz
ENCFF912COC	https://www.encodeproject.org/files/ENCFF912COC/@@download/ENCFF912COC.fastq.gz
ENCFF885FZS	https://www.encodeproject.org/files/ENCFF885FZS/@@download/ENCFF885FZS.fastq.gz
ENCFF545AUF	https://www.encodeproject.org/files/ENCFF545AUF/@@download/ENCFF545AUF.fastq.gz
ENCFF094PKO	https://www.encodeproject.org/files/ENCFF094PKO/@@download/ENCFF094PKO.fastq.gz
ENCFF072QAT	https://www.encodeproject.org/files/ENCFF072QAT/@@download/ENCFF072QAT.fastq.gz
ENCFF258AKK	https://www.encodeproject.org/files/ENCFF258AKK/@@download/ENCFF258AKK.fastq.gz
ENCFF327PBI	https://www.encodeproject.org/files/ENCFF327PBI/@@download/ENCFF327PBI.fastq.gz
ENCFF342YJO	https://www.encodeproject.org/files/ENCFF342YJO/@@download/ENCFF342YJO.fastq.gz
ENCFF293EYK	https://www.encodeproject.org/files/ENCFF293EYK/@@download/ENCFF293EYK.fastq.gz
ENCFF576CAF	https://www.encodeproject.org/files/ENCFF576CAF/@@download/ENCFF576CAF.fastq.gz
ENCFF126SEY	https://www.encodeproject.org/files/ENCFF126SEY/@@download/ENCFF126SEY.fastq.gz
ENCFF141GMF	https://www.encodeproject.org/files/ENCFF141GMF/@@download/ENCFF141GMF.fastq.gz
ENCFF233BKW	https://www.encodeproject.org/files/ENCFF233BKW/@@download/ENCFF233BKW.fastq.gz
ENCFF002BZE	https://www.encodeproject.org/files/ENCFF002BZE/@@download/ENCFF002BZE.fastq.gz
ENCFF404VDD	https://www.encodeproject.org/files/ENCFF404VDD/@@download/ENCFF404VDD.fastq.gz
ENCFF147ZUG	https://www.encodeproject.org/files/ENCFF147ZUG/@@download/ENCFF147ZUG.fastq.gz
ENCFF120VYW	https://www.encodeproject.org/files/ENCFF120VYW/@@download/ENCFF120VYW.fastq.gz
ENCFF163EEW	https://www.encodeproject.org/files/ENCFF163EEW/@@download/ENCFF163EEW.fastq.gz
ENCFF660PCY	https://www.encodeproject.org/files/ENCFF660PCY/@@download/ENCFF660PCY.fastq.gz
ENCFF809EGB	https://www.encodeproject.org/files/ENCFF809EGB/@@download/ENCFF809EGB.fastq.gz
ENCFF324TSF	https://www.encodeproject.org/files/ENCFF324TSF/@@download/ENCFF324TSF.fastq.gz
ENCFF491ZUL	https://www.encodeproject.org/files/ENCFF491ZUL/@@download/ENCFF491ZUL.fastq.gz
ENCFF292HLM	https://www.encodeproject.org/files/ENCFF292HLM/@@download/ENCFF292HLM.fastq.gz
ENCFF589MCF	https://www.encodeproject.org/files/ENCFF589MCF/@@download/ENCFF589MCF.fastq.gz
ENCFF045XSD	https://www.encodeproject.org/files/ENCFF045XSD/@@download/ENCFF045XSD.fastq.gz
ENCFF193CZC	https://www.encodeproject.org/files/ENCFF193CZC/@@download/ENCFF193CZC.fastq.gz
ENCFF262KLE	https://www.encodeproject.org/files/ENCFF262KLE/@@download/ENCFF262KLE.fastq.gz
ENCFF525BYQ	https://www.encodeproject.org/files/ENCFF525BYQ/@@download/ENCFF525BYQ.fastq.gz
ENCFF602NGL	https://www.encodeproject.org/files/ENCFF602NGL/@@download/ENCFF602NGL.fastq.gz
ENCFF878CVQ	https://www.encodeproject.org/files/ENCFF878CVQ/@@download/ENCFF878CVQ.fastq.gz
ENCFF034YJI	https://www.encodeproject.org/files/ENCFF034YJI/@@download/ENCFF034YJI.fastq.gz
ENCFF824NZY	https://www.encodeproject.org/files/ENCFF824NZY/@@download/ENCFF824NZY.fastq.gz
ENCFF232BDX	https://www.encodeproject.org/files/ENCFF232BDX/@@download/ENCFF232BDX.fastq.gz
ENCFF595QMT	https://www.encodeproject.org/files/ENCFF595QMT/@@download/ENCFF595QMT.fastq.gz
ENCFF426CCB	https://www.encodeproject.org/files/ENCFF426CCB/@@download/ENCFF426CCB.fastq.gz
ENCFF824FVD	https://www.encodeproject.org/files/ENCFF824FVD/@@download/ENCFF824FVD.fastq.gz
ENCFF693GDP	https://www.encodeproject.org/files/ENCFF693GDP/@@download/ENCFF693GDP.fastq.gz
ENCFF467ZQZ	https://www.encodeproject.org/files/ENCFF467ZQZ/@@download/ENCFF467ZQZ.fastq.gz
ENCFF985OVL	https://www.encodeproject.org/files/ENCFF985OVL/@@download/ENCFF985OVL.fastq.gz
ENCFF715KAE	https://www.encodeproject.org/files/ENCFF715KAE/@@download/ENCFF715KAE.fastq.gz
ENCFF013IJN	https://www.encodeproject.org/files/ENCFF013IJN/@@download/ENCFF013IJN.fastq.gz
ENCFF229BQW	https://www.encodeproject.org/files/ENCFF229BQW/@@download/ENCFF229BQW.fastq.gz
ENCFF015PIM	https://www.encodeproject.org/files/ENCFF015PIM/@@download/ENCFF015PIM.fastq.gz
ENCFF619LUS	https://www.encodeproject.org/files/ENCFF619LUS/@@download/ENCFF619LUS.fastq.gz
ENCFF931IOG	https://www.encodeproject.org/files/ENCFF931IOG/@@download/ENCFF931IOG.fastq.gz
ENCFF002CBC	https://www.encodeproject.org/files/ENCFF002CBC/@@download/ENCFF002CBC.fastq.gz
ENCFF340YJW	https://www.encodeproject.org/files/ENCFF340YJW/@@download/ENCFF340YJW.fastq.gz
ENCFF585QQZ	https://www.encodeproject.org/files/ENCFF585QQZ/@@download/ENCFF585QQZ.fastq.gz
ENCFF307YSL	https://www.encodeproject.org/files/ENCFF307YSL/@@download/ENCFF307YSL.fastq.gz
ENCFF845HPT	https://www.encodeproject.org/files/ENCFF845HPT/@@download/ENCFF845HPT.fastq.gz
ENCFF201DAB	https://www.encodeproject.org/files/ENCFF201DAB/@@download/ENCFF201DAB.fastq.gz
