mut	control	eql_notG4	eql_G4	diff_notG4	diff_G4	logOR	chisq	p
K562_YBX3	ENCSR667PLJ	75436	4027	585	38	0.283110500596	78221.8952067	0.0
K562_EIF3G	ENCSR084SCN	76559	3563	997	61	0.394695240303	78020.0279129	0.0
K562_FXR2	ENCSR913CAE	80703	4328	337	12	-0.590792380446	84334.440518	0.0
HepG2_DHX30	ENCSR305XWT	82173	4029	776	32	-0.249742114656	84593.5823065	0.0
K562_CEBPZ	ENCSR163JUC	83709	4519	492	19	-0.483279711082	87208.971617	0.0
K562_FUBP3	ENCSR913CAE	78770	4166	764	29	-0.478536301678	81357.6120031	0.0
K562_BCCIP	ENCSR245BNJ	79746	4047	655	44	0.404567924275	82400.8582727	0.0
K562_GTF2F1	ENCSR815CVQ	80339	4261	608	32	-0.0110909661699	83324.8416212	0.0
HepG2_RTF1	ENCSR491FOC	85720	4247	632	33	0.0757292073979	88641.9160523	0.0
HepG2_NCBP2	ENCSR237YZT	7910	411	118	9	0.553749347759	8068.95738371	0.0
HepG2_DDX24	ENCSR003EKR	84538	4252	665	54	0.691063451286	87357.9168744	0.0
K562_DDX47	ENCSR898NWE	78761	3464	482	48	1.17904375805	81168.614861	0.0
HepG2_CALR	ENCSR364GRM	82930	4252	778	39	-0.0325435357713	85555.6564479	0.0
K562_AQR	ENCSR718EWL	78516	4298	5080	164	-0.761811488386	72660.9347519	0.0
K562_UPF1	ENCSR174OYC	82265	4481	914	57	0.195225787842	84814.8799997	0.0
K562_IGF2BP3	ENCSR129RWD	80404	3967	468	26	0.171221971453	83385.8944494	0.0
K562_CELF1	ENCSR081EST	71005	2611	1025	72	0.933763063569	71438.7819394	0.0
K562_DDX28	ENCSR661HEL	78230	3920	582	43	0.560185817308	80904.8015316	0.0
K562_HSPD1	ENCSR032YMP	80529	4152	1034	55	0.0449693126836	82517.0052226	0.0
HepG2_U2AF2	ENCSR491FOC	84321	4322	2644	147	0.117286882653	83148.905996	0.0
HepG2_RBM47	ENCSR279HMU	84267	4313	709	60	0.725452921717	87048.8000222	0.0
HepG2_LARP4	ENCSR135LXL	88610	4903	1192	74	0.16601770042	90998.1518971	0.0
